X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.37000,0.70000,-0.00000,2.93000,2.98000,2.94000,2.96000,87.13000,98.95000
0.38000,0.70000,-0.00000,2.93000,2.98000,2.95000,2.96000,88.04000,98.30000
0.39000,0.70000,-0.00000,2.93000,2.95000,2.95000,2.96000,88.04000,98.30000
0.39000,0.70000,-0.00000,2.95000,2.98000,2.96000,2.96000,88.32000,98.58000
0.40000,0.70000,-0.00000,2.98000,3.01000,2.96000,2.95000,88.32000,98.58000
0.41000,0.70000,-0.00000,2.98000,3.01000,2.96000,2.95000,87.67000,97.68000
0.41000,0.70000,-0.00000,2.98000,3.01000,2.96000,2.95000,87.67000,97.68000
0.42000,0.70000,-0.00000,2.93000,2.95000,2.96000,2.94000,87.52000,97.23000
0.43000,0.70000,-0.01000,2.90000,2.95000,2.96000,2.94000,87.52000,97.23000
0.43000,0.70000,-0.01000,2.90000,2.93000,2.96000,2.93000,88.60000,97.51000
0.44000,0.70000,-0.01000,2.95000,2.95000,2.95000,2.93000,88.60000,97.51000
0.45000,0.70000,-0.01000,3.01000,2.95000,2.95000,2.93000,88.11000,97.33000
0.45000,0.70000,-0.00000,3.01000,2.98000,2.96000,2.94000,88.11000,97.33000
0.46000,0.70000,-0.00000,2.98000,2.93000,2.96000,2.94000,87.30000,96.92000
0.47000,0.70000,-0.00000,2.98000,2.90000,2.96000,2.95000,87.30000,96.92000
0.47000,0.70000,0.00000,2.93000,2.79000,2.96000,2.96000,87.42000,98.16000
0.48000,0.70000,0.00000,2.90000,2.79000,2.94000,2.96000,87.42000,98.16000
0.49000,0.70000,0.00000,2.93000,2.87000,2.93000,2.95000,88.09000,100.16000
0.49000,0.70000,0.00000,3.01000,2.98000,2.92000,2.95000,88.09000,100.16000
0.50000,0.70000,0.00000,3.09000,3.06000,2.92000,2.95000,86.44000,98.24000
0.51000,0.70000,0.00000,2.98000,3.06000,2.91000,2.95000,86.44000,98.24000
0.51000,0.70000,0.00000,2.93000,3.01000,2.92000,2.95000,86.39000,96.83000
0.52000,0.70000,0.00000,2.93000,2.87000,2.93000,2.96000,86.39000,96.83000
0.53000,0.70000,0.00000,2.87000,2.84000,2.93000,2.95000,86.91000,99.09000
0.53000,0.70000,0.00000,2.81000,2.90000,2.92000,2.95000,86.91000,99.09000
0.54000,0.70000,-0.00000,2.87000,2.98000,2.93000,2.96000,88.68000,99.19000
0.55000,0.70000,-0.00000,2.95000,3.01000,2.94000,2.96000,88.68000,99.19000
0.55000,0.70000,-0.00000,2.98000,3.04000,2.95000,2.96000,87.59000,97.90000
0.56000,0.70000,-0.00000,3.01000,2.95000,2.96000,2.96000,87.59000,97.90000
0.57000,0.70000,0.00000,2.98000,2.84000,2.95000,2.96000,86.75000,98.42000
0.57000,0.70000,0.00000,2.90000,2.79000,2.93000,2.96000,86.75000,98.42000
0.58000,0.70000,0.00000,2.87000,2.87000,2.92000,2.95000,87.60000,100.90000
0.58000,0.70000,0.00000,2.90000,2.98000,2.92000,2.95000,87.60000,100.90000
0.59000,0.70000,-0.00000,2.93000,3.04000,2.93000,2.95000,87.88000,99.01000
0.60000,0.70000,-0.00000,2.90000,3.09000,2.94000,2.96000,87.88000,99.01000
0.60000,0.70000,-0.01000,2.93000,3.06000,2.96000,2.95000,88.48000,97.08000
0.61000,0.70000,-0.01000,2.95000,2.95000,2.96000,2.93000,88.48000,97.08000
0.62000,0.70000,-0.00000,3.01000,2.90000,2.96000,2.93000,87.97000,98.04000
0.62000,0.70000,-0.00000,2.98000,2.95000,2.96000,2.94000,87.97000,98.04000
0.63000,0.70000,-0.00000,2.98000,2.98000,2.96000,2.95000,87.59000,98.16000
0.64000,0.70000,-0.00000,2.95000,2.98000,2.96000,2.95000,87.59000,98.16000
0.64000,0.70000,-0.01000,2.95000,3.04000,2.96000,2.94000,87.85000,97.65000
0.65000,0.70000,-0.01000,2.93000,2.95000,2.96000,2.93000,87.85000,97.65000
0.66000,0.70000,-0.01000,2.95000,2.87000,2.95000,2.93000,88.26000,97.62000
0.66000,0.70000,-0.00000,2.98000,2.84000,2.96000,2.94000,88.26000,97.62000
0.67000,0.70000,0.00000,3.01000,2.84000,2.96000,2.96000,87.64000,99.55000
0.68000,0.70000,0.00000,3.01000,2.95000,2.94000,2.96000,87.64000,99.55000
0.68000,0.70000,0.00000,3.04000,3.04000,2.93000,2.96000,86.70000,98.55000
0.69000,0.70000,-0.00000,2.95000,3.06000,2.93000,2.96000,86.70000,98.55000
0.70000,0.70000,-0.00000,2.95000,3.04000,2.94000,2.96000,87.26000,96.91000
0.70000,0.70000,-0.00000,2.98000,2.93000,2.95000,2.96000,87.26000,96.91000
0.71000,0.70000,0.00000,2.98000,2.84000,2.95000,2.96000,86.82000,98.35000
0.72000,0.70000,0.00000,2.95000,2.95000,2.93000,2.95000,86.82000,98.35000
0.72000,0.70000,-0.00000,2.90000,2.98000,2.93000,2.95000,86.77000,98.10000
0.73000,0.70000,-0.00000,2.90000,2.98000,2.94000,2.96000,86.77000,98.10000
0.74000,0.70000,-0.00000,2.90000,2.98000,2.95000,2.96000,87.75000,97.71000
0.74000,0.70000,-0.00000,2.95000,2.93000,2.96000,2.96000,87.75000,97.71000
0.75000,0.70000,-0.00000,2.98000,2.84000,2.95000,2.96000,87.31000,98.41000
0.76000,0.70000,0.00000,2.98000,2.81000,2.94000,2.96000,87.31000,98.41000
0.76000,0.70000,0.00000,2.95000,2.87000,2.92000,2.95000,86.33000,100.21000
0.77000,0.70000,0.01000,2.95000,2.93000,2.91000,2.95000,86.33000,100.21000
0.78000,0.70000,0.00000,2.93000,3.01000,2.90000,2.95000,86.11000,99.34000
0.78000,0.70000,0.00000,2.87000,3.01000,2.91000,2.95000,86.11000,99.34000
0.79000,0.70000,-0.00000,2.87000,3.01000,2.92000,2.95000,87.41000,98.29000
0.80000,0.70000,-0.00000,2.90000,2.93000,2.94000,2.96000,87.41000,98.29000
0.80000,0.70000,-0.00000,2.93000,2.93000,2.94000,2.96000,87.61000,99.24000
0.81000,0.70000,-0.00000,2.93000,2.93000,2.94000,2.96000,87.61000,99.24000
0.82000,0.70000,-0.00000,2.95000,2.95000,2.94000,2.96000,87.45000,99.43000
0.82000,0.70000,-0.00000,2.95000,2.90000,2.94000,2.96000,87.45000,99.43000
0.83000,0.70000,-0.00000,2.93000,2.95000,2.93000,2.96000,87.01000,100.02000
0.84000,0.70000,-0.00000,2.93000,2.95000,2.94000,2.96000,87.01000,100.02000
0.84000,0.70000,-0.00000,2.98000,2.95000,2.94000,2.96000,87.40000,99.54000
0.85000,0.70000,-0.00000,2.90000,2.95000,2.94000,2.96000,87.40000,99.54000
0.86000,0.70000,-0.00000,2.90000,2.90000,2.94000,2.96000,87.93000,99.55000
0.86000,0.70000,-0.00000,2.93000,2.90000,2.94000,2.96000,87.93000,99.55000
0.87000,0.70000,-0.00000,2.95000,2.93000,2.94000,2.96000,87.70000,100.40000
0.88000,0.70000,-0.00000,2.95000,2.95000,2.93000,2.96000,87.70000,100.40000
0.88000,0.70000,-0.00000,2.95000,3.01000,2.93000,2.96000,87.25000,99.90000
0.89000,0.70000,-0.00000,2.98000,2.95000,2.94000,2.96000,87.25000,99.90000
0.90000,0.70000,-0.00000,2.98000,2.95000,2.93000,2.96000,86.72000,99.92000
0.90000,0.70000,-0.00000,2.93000,2.98000,2.93000,2.95000,86.72000,99.92000
0.91000,0.70000,-0.00000,2.90000,2.98000,2.93000,2.96000,87.24000,99.50000
0.92000,0.70000,-0.01000,2.93000,2.98000,2.94000,2.96000,87.24000,99.50000
0.92000,0.70000,-0.01000,2.93000,2.95000,2.94000,2.96000,87.49000,99.37000
0.93000,0.70000,-0.01000,2.95000,2.93000,2.95000,2.96000,87.49000,99.37000
0.94000,0.70000,-0.00000,2.98000,2.84000,2.94000,2.96000,87.14000,100.04000
0.94000,0.70000,-0.00000,2.95000,2.93000,2.92000,2.95000,87.14000,100.04000
0.95000,0.70000,-0.00000,2.95000,2.95000,2.92000,2.95000,86.69000,100.19000
0.96000,0.70000,-0.00000,2.93000,2.93000,2.91000,2.95000,86.69000,100.19000
0.96000,0.70000,-0.00000,2.93000,2.95000,2.90000,2.95000,86.71000,100.34000
0.97000,0.70000,-0.01000,2.84000,2.98000,0.48000,-0.48000,86.71000,100.34000
0.97000,0.70000,-0.01000,2.84000,2.95000,0.43000,-0.53000,50.75000,47.47000
0.98000,0.70000,-0.00000,1.42000,1.12000,-1.02000,-2.01000,50.75000,47.47000
0.98000,0.70000,-0.00000,0.06000,0.00000,-1.10000,-2.09000,34.64000,31.03000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,34.64000,31.03000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,40.85000,28.55000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,40.85000,28.55000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,34.26000,16.03000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,34.26000,16.03000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,27.67000,3.51000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,27.67000,3.51000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,21.08000,-9.00000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,21.08000,-9.00000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,14.50000,-21.52000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,14.50000,-21.52000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,7.91000,-34.03000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,7.91000,-34.03000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,1.32000,-46.55000
0.98000,0.70000,-0.00000,0.00000,-0.03000,-1.10000,-2.09000,1.32000,-46.55000
0.98000,0.70000,-0.00000,0.00000,0.00000,-1.10000,-2.09000,-5.27000,-58.65000
0.98000,0.70000,0.00000,0.00000,-0.17000,-1.10000,-2.09000,-5.27000,-58.65000
0.98000,0.70000,0.00000,0.00000,0.00000,-1.10000,-2.09000,-11.86000,-68.91000
0.98000,0.70000,0.00000,0.00000,0.00000,-1.10000,-2.09000,-11.86000,-68.91000
0.98000,0.70000,0.00000,0.00000,0.00000,-1.10000,-2.09000,-18.45000,-82.94000
0.98000,0.70000,0.00000,0.00000,0.00000,-1.10000,-2.09000,-18.45000,-82.94000
0.98000,0.70000,0.00000,0.00000,0.00000,-1.10000,-2.09000,-25.05000,-95.46000
0.98000,0.70000,0.00000,0.00000,0.00000,-1.10000,-2.09000,-25.05000,-95.46000
0.98000,0.70000,0.00000,0.00000,0.00000,-1.10000,-2.09000,-31.64000,-107.98000
0.98000,0.70000,0.00000,0.00000,0.00000,-1.10000,-2.09000,-31.64000,-107.98000
0.98000,0.70000,0.00000,-0.03000,0.00000,-1.10000,-2.09000,-38.23000,-120.50000
0.98000,0.70000,0.00000,0.00000,0.00000,-1.10000,-2.09000,-38.23000,-120.50000
0.98000,0.70000,0.00000,0.00000,0.00000,-1.10000,-2.09000,-44.82000,-133.02000
0.98000,0.70000,0.00000,-0.03000,-0.03000,-1.10000,-2.09000,-44.82000,-133.02000
0.98000,0.70000,0.01000,0.00000,-0.53000,-1.10000,-2.09000,-50.99000,-145.12000
0.97000,0.70000,0.08000,-0.03000,-3.73000,-1.10000,-2.09000,-50.99000,-145.12000
0.97000,0.70000,0.17000,-0.11000,-5.24000,-1.10000,-2.09000,-57.43000,-101.89000
0.96000,0.70000,0.26000,0.00000,-4.60000,-1.10000,-2.09000,-57.43000,-101.89000
0.96000,0.70000,0.32000,0.00000,-3.71000,-1.10000,-2.09000,-64.28000,-79.04000
0.95000,0.70000,0.37000,0.00000,-2.65000,-1.10000,-2.09000,-64.28000,-79.04000
0.95000,0.70000,0.40000,0.00000,-1.73000,-1.10000,-2.09000,-70.88000,-93.22000
0.95000,0.70000,0.43000,0.00000,-1.81000,-1.10000,-2.09000,-70.88000,-93.22000
0.95000,0.69000,0.47000,0.00000,-2.18000,-1.10000,-2.09000,-77.48000,-102.41000
0.95000,0.69000,0.52000,0.00000,-2.68000,-1.10000,-2.09000,-77.48000,-102.41000
0.94000,0.69000,0.58000,0.00000,-3.04000,-1.10000,-2.09000,-84.07000,-91.10000
0.94000,0.69000,0.63000,0.00000,-2.79000,-1.09000,-2.07000,-84.07000,-91.10000
0.94000,0.69000,0.67000,0.00000,-2.51000,-1.06000,-2.05000,-90.12000,-85.34000
0.94000,0.69000,0.71000,0.00000,-2.20000,-1.07000,-2.06000,-90.12000,-85.34000
0.93000,0.69000,0.75000,0.00000,-1.95000,-1.07000,-2.06000,-96.55000,-89.77000
0.93000,0.68000,0.78000,-0.03000,-1.95000,-1.07000,-2.07000,-96.55000,-89.77000
0.93000,0.68000,0.81000,-0.39000,-2.04000,-1.06000,-2.07000,-102.44000,-92.90000
0.93000,0.68000,0.81000,-2.42000,-2.20000,-1.05000,-2.08000,-102.44000,-92.90000
0.92000,0.67000,0.79000,-3.48000,-2.29000,-1.06000,-2.07000,-72.68000,-89.87000
0.92000,0.67000,0.78000,-2.79000,-2.23000,-1.06000,-2.05000,-72.68000,-89.87000
0.92000,0.67000,0.78000,-1.90000,-2.12000,-1.07000,-2.06000,-59.21000,-88.47000
0.91000,0.66000,0.80000,-0.95000,-2.01000,-1.06000,-2.05000,-59.21000,-88.47000
0.91000,0.66000,0.83000,-0.08000,-1.98000,-1.06000,-2.05000,-76.33000,-90.60000
0.91000,0.66000,0.86000,-0.86000,-2.03000,-1.07000,-2.06000,-76.33000,-90.60000
0.91000,0.66000,0.87000,-1.37000,-2.01000,-1.08000,-2.06000,-78.51000,-90.68000
0.90000,0.65000,0.87000,-1.59000,-1.95000,-1.07000,-2.06000,-78.51000,-90.68000
0.90000,0.65000,0.88000,-1.76000,-1.92000,-1.06000,-2.05000,-68.66000,-91.86000
0.90000,0.65000,0.89000,-1.39000,-2.03000,-1.07000,-2.05000,-68.66000,-91.86000
0.90000,0.64000,0.91000,-0.98000,-2.09000,-1.08000,-2.06000,-68.66000,-91.44000
0.90000,0.64000,0.93000,-0.84000,-2.15000,-1.08000,-2.07000,-68.66000,-91.44000
0.89000,0.64000,0.96000,-0.72000,-2.15000,-1.09000,-2.08000,-75.28000,-90.10000
0.89000,0.64000,0.98000,-1.06000,-2.17000,-1.09000,-2.08000,-75.28000,-90.10000
0.89000,0.63000,0.99000,-1.31000,-2.09000,-1.10000,-2.09000,-73.63000,-89.45000
0.89000,0.63000,1.01000,-1.25000,-2.04000,-1.10000,-2.09000,-73.63000,-89.45000
0.89000,0.63000,1.02000,-1.17000,-2.01000,-1.10000,-2.09000,-70.95000,-91.02000
0.88000,0.62000,1.04000,-1.06000,-2.04000,-2.78000,-2.43000,-70.95000,-91.02000
0.88000,0.62000,1.06000,-1.00000,-2.09000,-2.67000,-2.28000,-96.49000,-94.24000
0.88000,0.62000,1.06000,-2.01000,-2.23000,-2.55000,-2.10000,-96.49000,-94.24000
0.88000,0.61000,1.05000,-2.90000,-2.31000,-2.51000,-2.03000,-89.50000,-88.97000
0.87000,0.61000,1.04000,-2.98000,-2.17000,-2.54000,-2.09000,-89.50000,-88.97000
0.87000,0.60000,1.02000,-2.79000,-1.98000,-2.60000,-2.18000,-79.30000,-90.95000
0.87000,0.60000,1.02000,-2.40000,-2.01000,-2.67000,-2.28000,-79.30000,-90.95000
0.87000,0.59000,1.02000,-2.01000,-2.01000,-2.69000,-2.31000,-87.09000,-95.37000
0.86000,0.59000,1.02000,-2.20000,-2.20000,-2.67000,-2.29000,-87.09000,-95.37000
0.86000,0.59000,1.01000,-2.45000,-2.37000,-2.65000,-2.26000,-91.26000,-93.54000
0.86000,0.58000,1.01000,-2.65000,-2.37000,-2.64000,-2.24000,-91.26000,-93.54000
0.85000,0.58000,1.00000,-2.87000,-2.37000,-2.65000,-2.25000,-87.17000,-91.21000
0.85000,0.57000,0.99000,-2.73000,-2.29000,-2.67000,-2.29000,-87.17000,-91.21000
0.85000,0.57000,0.99000,-2.62000,-2.29000,-2.69000,-2.31000,-86.62000,-92.74000
0.85000,0.56000,0.98000,-2.56000,-2.26000,-2.70000,-2.33000,-86.62000,-92.74000
0.84000,0.56000,0.98000,-2.48000,-2.31000,-2.71000,-2.34000,-89.16000,-93.68000
0.84000,0.55000,0.97000,-2.62000,-2.40000,-2.70000,-2.33000,-89.16000,-93.68000
0.84000,0.55000,0.97000,-2.76000,-2.42000,-2.70000,-2.32000,-89.00000,-91.80000
0.83000,0.54000,0.96000,-2.81000,-2.37000,-2.70000,-2.32000,-89.00000,-91.80000
0.83000,0.54000,0.95000,-2.84000,-2.29000,-2.71000,-2.34000,-86.77000,-92.06000
0.83000,0.53000,0.94000,-2.76000,-2.31000,-2.73000,-2.37000,-86.77000,-92.06000
0.82000,0.53000,0.93000,-2.70000,-2.34000,-2.74000,-2.38000,-87.48000,-93.37000
0.82000,0.53000,0.93000,-2.76000,-2.37000,-2.74000,-2.38000,-87.48000,-93.37000
0.82000,0.52000,0.92000,-2.76000,-2.34000,-2.74000,-2.38000,-87.37000,-92.94000
0.81000,0.52000,0.91000,-2.76000,-2.34000,-2.74000,-2.38000,-87.37000,-92.94000
0.81000,0.51000,0.90000,-2.76000,-2.23000,-2.73000,-2.37000,-87.14000,-93.25000
0.81000,0.51000,0.89000,-2.76000,-2.26000,-2.73000,-2.37000,-87.14000,-93.25000
0.80000,0.50000,0.89000,-2.70000,-2.26000,-2.32000,-1.53000,-80.78000,-82.12000
0.80000,0.50000,0.88000,-2.48000,-1.92000,-2.33000,-1.56000,-80.78000,-82.12000
0.80000,0.50000,0.86000,-2.23000,-1.59000,-2.34000,-1.61000,-82.66000,-84.02000
0.79000,0.49000,0.85000,-2.15000,-1.53000,-2.37000,-1.69000,-82.66000,-84.02000
0.79000,0.49000,0.84000,-2.17000,-1.53000,-2.39000,-1.77000,-87.62000,-90.36000
0.79000,0.49000,0.83000,-2.34000,-1.73000,-2.43000,-1.85000,-87.62000,-90.36000
0.78000,0.48000,0.82000,-2.59000,-1.90000,-2.46000,-1.93000,-87.16000,-91.24000
0.78000,0.48000,0.81000,-2.62000,-2.09000,-2.50000,-2.01000,-87.16000,-91.24000
0.78000,0.47000,0.80000,-2.59000,-2.09000,-2.53000,-2.06000,-84.72000,-89.05000
0.77000,0.47000,0.79000,-2.48000,-2.06000,-2.55000,-2.11000,-84.72000,-89.05000
0.77000,0.47000,0.78000,-2.34000,-1.98000,-2.57000,-2.14000,-86.96000,-90.47000
0.77000,0.46000,0.78000,-2.40000,-1.95000,-2.59000,-2.16000,-86.96000,-90.47000
0.76000,0.46000,0.77000,-2.48000,-2.01000,-2.61000,-2.20000,-89.35000,-93.49000
0.76000,0.46000,0.76000,-2.67000,-2.17000,-2.64000,-2.24000,-89.35000,-93.49000
0.75000,0.45000,0.75000,-2.73000,-2.31000,-2.66000,-2.27000,-87.25000,-92.77000
0.75000,0.45000,0.74000,-2.70000,-2.34000,-2.68000,-2.30000,-87.25000,-92.77000
