X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.73000,0.70000,-0.01000,3.01000,2.98000,2.99000,3.02000,88.38000,100.84000
0.74000,0.70000,-0.01000,2.98000,3.01000,2.99000,3.02000,88.38000,100.84000
0.74000,0.70000,-0.01000,2.98000,2.96000,2.99000,3.02000,88.65000,100.87000
0.75000,0.70000,-0.00000,3.01000,2.96000,2.99000,3.02000,88.65000,100.87000
0.76000,0.70000,-0.00000,2.96000,2.96000,2.98000,3.01000,88.14000,101.71000
0.76000,0.70000,-0.00000,2.98000,2.96000,2.98000,3.01000,88.14000,101.71000
0.77000,0.70000,-0.00000,3.01000,2.98000,2.98000,3.01000,88.30000,102.05000
0.78000,0.70000,-0.00000,2.98000,3.04000,2.97000,3.01000,88.30000,102.05000
0.78000,0.70000,-0.01000,2.98000,3.09000,2.98000,3.01000,88.25000,101.14000
0.79000,0.70000,-0.01000,2.98000,3.07000,2.98000,3.01000,88.25000,101.14000
0.80000,0.70000,-0.01000,2.98000,3.04000,2.99000,3.02000,88.38000,100.60000
0.81000,0.70000,-0.01000,2.96000,3.07000,2.99000,3.02000,88.38000,100.60000
0.81000,0.70000,-0.01000,2.96000,3.04000,3.00000,3.02000,88.97000,100.32000
0.82000,0.70000,-0.01000,2.93000,2.96000,3.00000,3.02000,88.97000,100.32000
0.83000,0.70000,-0.01000,2.96000,3.01000,3.00000,3.02000,89.74000,101.71000
0.83000,0.70000,-0.02000,2.98000,3.04000,3.01000,3.02000,89.74000,101.71000
0.84000,0.70000,-0.02000,3.01000,3.07000,3.01000,3.02000,89.47000,100.85000
0.85000,0.70000,-0.02000,3.04000,3.04000,3.01000,3.02000,89.47000,100.85000
0.85000,0.70000,-0.02000,3.04000,3.04000,3.01000,3.02000,88.84000,100.73000
0.86000,0.70000,-0.02000,3.04000,2.98000,3.01000,3.02000,88.84000,100.73000
0.87000,0.70000,-0.02000,2.98000,2.98000,3.01000,3.02000,88.62000,101.45000
0.87000,0.70000,-0.02000,2.93000,3.01000,3.01000,3.02000,88.62000,101.45000
0.88000,0.70000,-0.02000,2.96000,3.04000,3.01000,3.02000,90.18000,101.25000
0.89000,0.70000,-0.02000,3.04000,3.07000,3.02000,3.02000,90.18000,101.25000
0.89000,0.70000,-0.02000,3.15000,3.04000,3.02000,3.02000,89.14000,100.49000
0.90000,0.70000,-0.02000,3.09000,3.04000,3.01000,3.02000,89.14000,100.49000
0.91000,0.70000,-0.01000,3.10000,2.98000,3.01000,3.02000,88.01000,100.60000
0.91000,0.70000,-0.01000,3.09000,3.01000,3.00000,3.02000,88.01000,100.60000
0.92000,0.70000,-0.01000,3.07000,3.04000,2.99000,3.02000,87.24000,100.86000
0.93000,0.70000,-0.01000,2.98000,3.07000,2.99000,3.02000,87.24000,100.86000
0.93000,0.70000,-0.01000,2.96000,3.01000,2.99000,3.02000,88.27000,100.05000
0.94000,0.70000,-0.01000,2.98000,3.01000,2.99000,3.02000,88.27000,100.05000
0.95000,0.70000,-0.01000,2.98000,2.98000,2.99000,3.02000,88.32000,100.58000
0.95000,0.70000,-0.01000,3.01000,2.98000,2.99000,3.02000,88.32000,100.58000
0.96000,0.70000,-0.01000,3.04000,2.98000,2.98000,3.01000,87.77000,101.00000
0.97000,0.70000,-0.01000,3.01000,3.01000,0.54000,-0.56000,87.77000,101.00000
0.97000,0.70000,-0.01000,2.90000,2.98000,0.50000,-0.54000,50.41000,47.42000
0.98000,0.70000,-0.01000,1.51000,1.26000,0.44000,-0.55000,50.41000,47.42000
0.98000,0.70000,-0.01000,0.20000,0.00000,0.38000,-0.58000,56.10000,51.91000
0.98000,0.70000,-0.01000,0.00000,0.00000,0.36000,-0.59000,56.10000,51.91000
0.98000,0.70000,-0.01000,0.00000,0.00000,0.36000,-0.59000,71.66000,59.61000
0.98000,0.70000,-0.01000,0.00000,0.00000,0.36000,-0.59000,71.66000,59.61000
0.98000,0.70000,-0.01000,0.03000,0.00000,0.36000,-0.59000,73.83000,56.09000
0.98000,0.70000,0.01000,0.86000,0.00000,0.36000,-0.59000,73.83000,56.09000
0.98000,0.70000,0.03000,1.34000,0.00000,0.24000,-0.65000,61.23000,51.69000
0.98000,0.70000,0.05000,1.00000,0.00000,-0.12000,-0.84000,61.23000,51.69000
0.98000,0.70000,0.06000,0.53000,0.00000,-0.61000,-1.10000,42.59000,40.97000
0.98000,0.70000,0.06000,0.08000,0.00000,-0.97000,-1.29000,42.59000,40.97000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.03000,-1.32000,40.49000,31.04000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.03000,-1.32000,40.49000,31.04000
0.98000,0.70000,0.06000,0.03000,0.00000,-1.03000,-1.32000,35.09000,23.10000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,35.09000,23.10000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,28.62000,14.99000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,28.62000,14.99000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,22.34000,6.99000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,22.34000,6.99000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,16.07000,-1.02000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,16.07000,-1.02000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,9.79000,-9.02000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,9.79000,-9.02000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,3.51000,-17.03000
0.98000,0.70000,0.06000,0.00000,-0.03000,-1.05000,-1.33000,3.51000,-17.03000
